"WARD16","DIV16","district","high_projection","low_projection","primary_2011","primary_2015","typical_turnout_governor","general_2018","typical_turnout_da","primary_2017"
"40","12",2,64.8891213389121,38.9095439897002,49,91,159.333333333333,211,21.3333333333333,47
"40","13",2,118.410714285714,57.5969798259922,76,145,224,349,21,64
"40","14",3,106.673383814552,53.6035036416846,66,131,224.666666666667,315,26.3333333333333,53
"40","15",2,67.0870588235294,47.1733615855802,54,89,141.666666666667,176,27.3333333333333,36
"40","16",2,57.9512195121951,32.9859257492882,36,92,164,264,14.6666666666667,46
"40","17",2,82.6179775280899,40.6040169513481,57,89,148.333333333333,215,26.6666666666667,38
"40","18",2,49.769436997319,22.0693446342321,28,81,124.333333333333,221,14.6666666666667,32
"40","19",2,59.9722222222222,31.4095439897002,34,96,144,254,23.6666666666667,33
"40","20",2,45.5882352941176,27.1040169513481,30,72,102,155,16,30
"40","21",2,32.2474226804124,32.2497433451682,23,68,97,136,18.6666666666667,27
"40","22",2,55.0863509749304,27.5276351917601,32,113,119.666666666667,206,22,52
"40","23",2,100.072243346008,52.3261251047562,62,115,175.333333333333,283,19.3333333333333,53
"40","24",2,168.398601398601,78.8261251047562,115,169,238.333333333333,349,30,86
"40","25",2,153.373029772329,62.3678345472282,89,151,190.333333333333,328,31.3333333333333,70
"40","26",2,63,29.0276351917601,35,78,125,225,19,47
"40","27",2,78.5505882352941,37.5276351917601,52,98,141.666666666667,214,19,41
"40","28",3,138.331622301122,57.6381759588006,65,171,229.666666666667,424,31.3333333333333,103
"40","29",2,66.25,43.8678345472282,52,122,208,265,24.6666666666667,53
"40","30",2,111.907894736842,78.5411961328084,81,141,253.333333333333,350,34,75
"40","31",2,105.39446366782,56.8261251047562,71,145,192.666666666667,286,36,63
"40","32",2,120.633484162896,63.1733615855802,86,159,221,310,42,96
"40","33",2,78.7147335423198,38.6386892684642,45,70,106.333333333333,186,23.3333333333333,44
"40","34",2,51.75,60.6592873348684,51,100,158.666666666667,161,41.6666666666667,54
"40","35",2,116.095693779904,53.2914527876402,72,142,209,337,35.6666666666667,55
"40","36",2,105.092307692308,51.2150710280522,69,118,173.333333333333,264,29.6666666666667,47
"40","37",2,193.909677419355,103.735669094456,136,234,310,442,59.3333333333333,111
"40","38",2,227.41798501249,151.596466516329,181,294,400.333333333333,503,82.6666666666667,158
"40","39",2,65.7272727272727,34.6803987109361,44,92,161.333333333333,241,15.6666666666667,46
"40","40",2,240.400693842151,162.853246986853,177,290,384.333333333333,522,92,175
"40","41",2,121.214788732394,52.2984899129961,85,140,189.333333333333,270,37.3333333333333,69
"40","42",2,142.733440444023,82.6654570057964,94.5,187.277777777778,253.574074074074,383,44.7407407407407,89
"40","43",2,86.7755905511811,52.3261251047562,62,115,169.333333333333,237,24.3333333333333,52
"40","44",2,181.719587628866,124.145213084157,148,232,323.333333333333,397,67.3333333333333,132
"40","45",2,195.379860418744,143.895823883753,161.5,225.722222222222,315.759259259259,382,91.9259259259259,149
"40","46",2,162.843469591226,152.353246986853,156,251,334.333333333333,349,90.6666666666667,134
"40","47",2,28.0449438202247,27.5623075088762,24,57,89,104,21.3333333333333,30
"40","48",2,141.945538818076,85.5899427006363,117,206,287.666666666667,349,60.6666666666667,128
"40","49",2,165.184357541899,104.58290557528,140,227,298.333333333333,352,78,125
"40","50",2,154.826771653543,90.4648143732204,106,195,254,371,60.3333333333333,117
"40","51",2,84.4356846473029,33.5693446342321,51,93,160.666666666667,266,24,42
"41","01",6,52.7827138633845,32.6870152326384,50,72,153.666666666667,187,28,29
"41","02",6,55.45116310392,34.4520540140273,46,62,154,214,26.3333333333333,31
"41","03",6,77.5348185972395,47.2293019349992,72,79,154.666666666667,192,31,42
"41","04",6,77.3970917039609,59.4041080280546,92,110,220.666666666667,214,64,46
"41","05",6,62.0410200809918,35.0544958419439,52,57,116.333333333333,160,24.3333333333333,26
"41","06",6,78.2104834084617,52.7654840675686,79,85,177,202,39.3333333333333,46
"41","07",6,51.2250420228765,33.3195346233328,48,73,139,171,24.3333333333333,30
"41","08",6,75.9749509553036,61.0667049815269,82,81,191,204,50.6666666666667,35
"41","09",6,83.4842724995029,47.2293019349992,72,69,168.333333333333,225,28,29
"41","10",6,85.2490066590513,51.3317437629158,78,96,193.666666666667,244,46.6666666666667,42
"41","11",6,71.3090133252614,52.7293019349992,72,69,164.666666666667,188,39,30
"41","12",6,97.9038615662226,57.940290160624,99,110,183.333333333333,209,39.6666666666667,35
"41","13",6,111.29721829891,69.9102125978461,107,95,212.666666666667,255,56.3333333333333,65
"41","14",6,76.0996558304535,49.4280810210409,69,92,179.333333333333,228,46.3333333333333,57
"41","15",6,82.804967251892,53.5305228489576,75,119,198,252,51.3333333333333,67
"41","16",6,56.8303564718248,38.289457060555,56,73,139.333333333333,163,33.6666666666667,36
"41","17",6,92.9222213896413,63.2053289420129,95,107,196,221,63.6666666666667,62
"41","18",6,89.3505027584701,76.175251379235,103,103,205,205,52.3333333333333,50
"41","19",6,91.251577285246,69.675251379235,103,88,203.666666666667,208,59,43
"41","20",6,74.6375188282289,55.5667049815269,82,105,203,213,51.6666666666667,32
"41","21",6,86.145235422392,60.0366274187491,90,111,196.666666666667,217,34.6666666666667,53
"41","22",6,74.7938772739963,47.1268601070826,66,93,173,226,38.3333333333333,47
"41","23",6,89.332964270257,70.1028871140963,89,97,214.333333333333,248,48.6666666666667,52
"41","24",6,87.4781188690779,95.0728095513184,97,120,235.666666666667,245,75,46
"41","25",6,108.131457949935,75.6451738164572,111,116,246.666666666667,277,72.6666666666667,54
"41","26",6,84.837724570711,50.9341855908325,84,79,184.666666666667,215,57.3333333333333,51
"42","01",7,126.063739376771,74,87,147,235.333333333333,341,36,58
"42","02",7,89.2763157894737,48.5,59,99,152,230,26.3333333333333,30
"42","03",7,74.094,48.5,53,113,166.666666666667,233,21.3333333333333,47
"42","04",7,55.3112582781457,37.5,36,67,151,232,16.6666666666667,27
"42","05",7,95.7409090909091,66.5,59,104,220,357,34,53
"42","06",7,89.2072892938497,42.5,61,85,146.333333333333,214,30.3333333333333,34
"42","07",7,104.516129032258,71.5,72,98,155,225,36,44
"42","08",7,106.032786885246,55,66,103,183,294,20,44
"42","09",7,103.68,54,72,96,158.333333333333,228,23,36
"42","10",7,74.8203592814371,41.5,51,72,167,245,22,31
"42","11",7,118.495176848875,64.5,74,96,207.333333333333,332,31,51
"42","12",9,51.4007976841868,41.9821315768052,38,86,168.666666666667,263,22.6666666666667,35
"42","13",8,97.7691795331922,79.8082160561092,99,210,344.333333333333,392,56,105
"42","14",7,76.7983074753174,50.5,55,147,236.333333333333,330,29.3333333333333,51
"42","15",9,107.480847492956,69.1691468094435,88,156,293.333333333333,413,44.3333333333333,90
"42","16",9,54.8023879117406,42.8195346233328,48,109,206.666666666667,272,27.6666666666667,48
"42","17",8,100.672236864535,65.4947860025679,93,139,234,292,40.3333333333333,72
"42","18",9,111.133344337485,81.0126544257627,113,187,286.666666666667,325,51.3333333333333,82
"42","19",9,102.197660277699,55.5305228489576,75,155,226,355,39.6666666666667,59
"42","20",8,84.3437052260216,48.5789141211099,72,160,254,343,28,61
"42","21",8,46.6389465440634,37.301666200138,39,102,152.333333333333,210,20,34
"42","22",7,107.224907063197,56.5,67,93,179.333333333333,287,33,34
"42","23",7,51.8598130841122,27,31,73,107,179,13,25
"42","24",9,119.683479285578,80.9102125978461,107,186,270.666666666667,349,65,83
"42","25",9,78.6656806194629,43.1931198024299,65,124,205,286,34.6666666666667,72
"43","01",5,60.9109195242721,55.4943407163882,68,74,163.666666666667,169,35.3333333333333,49
"43","02",7,112.243346007605,95.5,90,149,263,328,48.6666666666667,88
"43","03",7,68.3141361256544,47,56,98,191,233,21,23
"43","04",7,57.5575221238938,57.5,48,95,226,271,18.3333333333333,42
"43","05",7,80.172972972973,63.5,72,92,185,206,21,35
"43","06",7,79.3670886075949,66,70,85,184.333333333333,209,26.3333333333333,27
"43","07",7,81.1248073959938,54,65,118,216.333333333333,270,15,38
"43","08",7,73.292817679558,62.5,66,88,181,201,20.6666666666667,27
"43","09",5,67.6303354006353,54.524418279166,60,89,157,204,35,55
"43","10",5,50.2844692173717,50.7231973652077,57,81,177,180,36.3333333333333,44
"43","11",7,39.8955223880597,25,27,50,89.3333333333333,132,8.33333333333333,12
"43","12",7,65.708245243129,55.5,56,88,157.666666666667,185,20.6666666666667,29
"43","13",5,68.252392831317,57.2955616303465,71,84,200.333333333333,222,26.6666666666667,53
"43","14",5,58.3486810615275,52.2231973652077,57,90,170.333333333333,201,26,46
"43","15",5,70.2819279715429,64.928081021041,69,87,162.666666666667,191,31.6666666666667,52
"43","16",5,70.7864177193316,65.9943407163882,68,109,180,216,39.6666666666667,50
"43","17",7,61.3186046511628,34,47,73,143.333333333333,187,18.3333333333333,17
"43","18",7,87.7714285714286,53.5,64,94,186.666666666667,256,24.6666666666667,42
"43","19",7,75.6,66,63,120,186.666666666667,224,23.3333333333333,45
"43","20",7,64.904296875,73,53,93,170.666666666667,209,27,29
"43","21",5,60.0537443934422,60.4219764512494,54,105,153.666666666667,197,21.6666666666667,57
"43","22",5,66.7853236577909,58.9280810210409,69,98,135.333333333333,151,36.3333333333333,56
"43","23",5,57.2026919430297,47.0906779745133,59,104,153,171,36.3333333333333,66
"43","24",5,83.6342621118883,78.301666200138,86,145,190,213,43.6666666666667,79
"43","25",5,60.6734992635663,56.8557167559022,55,97,173,220,35,47
"44","01",3,104.869459036151,89.915554495729,75,143,216,262,51.3333333333333,71
"44","02",3,110.055571681994,92.221081534081,76,165,242,304,52,95
"44","03",3,80.3790562916365,66.2839023526207,59,107,176,208,48.3333333333333,74
"44","04",3,100.011256090358,97.4085173703731,67,122,202.333333333333,262,56.3333333333333,60
"44","05",3,84.2132807427618,69.7421929101488,59,112,162.333333333333,201,36.3333333333333,62
"44","06",3,186.356185515096,140.637149339474,136,181,282.666666666667,336,84.6666666666667,112
"44","07",3,116.414144481983,99.7140444087251,81,173,256.666666666667,320,43.3333333333333,83
"44","08",3,61.2320857538788,53.0271218820966,43,94,158.666666666667,196,37,71
"44","09",3,159.092874100724,125.074841830597,108,145,200.333333333333,256,66.6666666666667,82
"44","10",3,115.58896575331,73.7768652272648,58,118,157.333333333333,272,38.6666666666667,69
"44","11",3,143.438336367643,107.783389042957,102,160,271.333333333333,331,63.3333333333333,86
"44","12",3,88.8299924373121,80.1170645827329,64,102,148.666666666667,179,41.3333333333333,59
"44","13",3,115.847082875625,71.9792313282026,70.0347129506008,112.224299065421,172.133511348465,247,49.221183800623,74
"44","14",3,111.5522945545,85.3045004190249,78,175,231.333333333333,287,60,88
"44","15",3,127.033519668489,89.915554495729,85,143,226,293,62.3333333333333,71
"44","16",3,60.5140464292895,68.6579180112709,48.9652870493992,146.775700934579,219.199821984869,235,38.7788161993769,56
"44","17",3,101.393559946938,66.8602841122087,66,118,170.333333333333,227,39.3333333333333,66
"44","18",3,82.8436788133228,87.033645697789,73,131,193,190,51.6666666666667,78
"44","19",3,124.36544889572,86.457263938201,85,140,225.333333333333,286,48,76
"45","01",6,119.539240067105,92.7537202141653,132,145,280.666666666667,293,71,72
"45","02",6,62.913675665044,44.789457060555,56,88,183,237,37.3333333333333,40
"45","03",6,219.719498151002,125.513099711942,196,222,392.333333333333,507,92,108
"45","04",6,178.536157176854,111.506995142151,181,180,321,365,77.6666666666667,97
"45","05",6,118.519999672225,63.5728095513184,97,126,235,331,57.6666666666667,79
"45","06",6,120.967521107275,73.6089916838878,104,105,207.333333333333,278,51,38
"45","07",1,116.428290766208,65.7080339026963,83,98,169.666666666667,238,47.3333333333333,67
"45","08",1,52.9047619047619,33.2150710280522,33,55,126,202,21.6666666666667,35
"45","09",1,52.6027397260274,39.6316521431083,32,54,97.3333333333333,160,17.6666666666667,13
"45","10",1,29.4,20.2984899129961,21,48,105,147,8,11
"45","11",1,65.265306122449,36.0623075088762,41,71,130.666666666667,208,13.3333333333333,24
"45","12",6,51.3152623518053,33.5544958419439,52,34,99.3333333333333,113,21.6666666666667,13
"45","13",1,59.0839694656488,42.2497433451682,43,76,131,180,22,21
"45","14",1,26.1290322580645,18.7984899129961,18,24,51.6666666666667,75,16,8
"45","15",6,128.043287636163,65.8077707699295,101,116,220.333333333333,322,50,82
"45","16",1,63.375,36.2150710280522,39,39,112,182,16.6666666666667,23
"45","17",1,95.8985200845666,52.2080339026963,56,78,157.666666666667,270,32.3333333333333,32
"45","18",1,35.3639575971731,31.0205980664042,24,48,94.3333333333333,139,17.3333333333333,16
"45","19",1,52.0828402366864,31.8331622301122,36,51,112.666666666667,163,15.6666666666667,19
"45","20",6,178.701974769018,92.4947860025679,151,164,298.333333333333,407,74.6666666666667,96
"45","21",1,43.5264483627204,58.0411961328084,40,45,132.333333333333,144,32.6666666666667,24
"45","22",1,140.769230769231,88.4301420561044,110,132,238.333333333333,305,69.3333333333333,69
"45","23",6,167.724079592193,94.1935650886096,148,137,276.333333333333,361,60.6666666666667,82
"45","24",1,195.087261785356,121.381395488276,154,182,332.333333333333,421,83,92
"45","25",6,83.9287489503105,50.7654840675686,79,113,210.666666666667,258,37.3333333333333,54
"46","01",3,231.805282192202,130.838659426477,141,249,392.666666666667,560,100.333333333333,323
"46","02",3,168.409539208242,98.5612808895491,96,206,275.333333333333,419,64.6666666666667,226
"46","03",3,179.101753873875,102.595953206665,94,198,281.333333333333,465,66,208
"46","04",3,149.009852794541,108.936152562133,88,149,209,307,59.6666666666667,84
"46","05",3,177.407116136906,123.345696551833,124,180,253,314,68.3333333333333,128
"46","06",3,134.175229612415,134.296949984005,93,201,322,403,86,128
"46","07",3,195.411242740321,88.762790976553,108,174,258.666666666667,406,70.6666666666667,219
"46","08",3,247.309870160303,117.005497196365,125,197,356,611,77.6666666666667,300
"46","09",3,173.124262478947,77.8115375443809,85,173,247.333333333333,437,49,271
"46","10",3,210.041013493994,120.463787753893,113,168,235.666666666667,380,61,170
"46","11",3,216.274308553927,143.519058137414,135,219,285.666666666667,397,87,149
"46","12",3,176.244436417873,134.873331743593,115,187,287.333333333333,382,66,125
"46","13",3,196.572379190401,118.158260715541,122,164,234.666666666667,328,58,118
"46","14",3,108.540750740709,93.950226812845,76,133,195.333333333333,242,56,65
"46","15",3,139.544482496653,123.345696551833,99,166,281.333333333333,344,65.3333333333333,84
"46","16",3,315.293018244842,153.893929809998,166,241,362.333333333333,597,116,326
"46","17",3,329.878081629425,187.324071866102,208,303,479,659,143.333333333333,438
"46","18",3,185.530811476737,108.936152562133,112,196,293.666666666667,422,79.3333333333333,228
"46","19",3,307.238411587491,168.303473799698,194,312,463.666666666667,637,153.333333333333,349
"46","20",3,111.744207429875,91.644699774493,80,145,239.333333333333,290,59.3333333333333,87
"46","21",3,112.882946045949,103.748716725841,87,156,223,251,63,84
"46","22",3,278.233308515361,144.095439897002,138,198,333.333333333333,583,74,207
"46","23",3,225.683639032441,110.088916081309,122,169,324.666666666667,521,71,256
"47","01",5,102.051527207737,33.8496121861107,40,80,135.666666666667,399,20.3333333333333,86
"47","02",5,98.892789460831,61.9642631536103,76,95,160,240,54,82
"47","03",5,103.631911715695,46.6870152326384,50,72,149,356,24.6666666666667,78
"47","04",5,59.0727279969997,35.3496121861107,40,67,96.3333333333333,164,27.3333333333333,49
"47","05",5,88.5196762594169,47.3256391931243,63,77,142,230,28,61
"47","06",5,79.6223273541151,43.3496121861107,40,63,112,257,32.6666666666667,49
"47","07",5,112.687153248148,47.289457060555,56,73,122,283,33,70
"47","08",5,67.5688532775438,53.1207555372911,51,94,146.666666666667,224,40,56
"47","09",5,45.1020794877977,32.3435076163192,25,43,83.6666666666667,174,15,28
"47","10",5,48.8302689266331,41.0183137093745,45,54,94.3333333333333,118,27.3333333333333,28
"47","11",5,64.3109684793426,60.1569376698605,58,87,133,170,42.6666666666667,57
"47","12",5,33.8493278293207,18.3374030465277,10,23,98.6666666666667,385,13,20
"47","13",5,88.780444072355,56.2293019349992,72,117,140,199,49,69
"47","14",5,36.2529209859029,25.1447285302775,28,52,67,100,14.6666666666667,26
"48","01",2,98.3333333333333,52.4025068643442,61,121,183,295,30.3333333333333,73
"48","02",2,154.24739195231,88.6175778923964,100,153,223.666666666667,345,42,88
"48","03",2,170.746634026928,115.027121882097,124,194,272.333333333333,375,64,111
"48","04",2,188.150684931507,107.034159007453,123,148,219,335,46.6666666666667,84
"48","05",2,103.709090909091,61.5899427006363,69,135,165,248,41.6666666666667,73
"48","06",2,122.976780185759,83.6592873348684,97,147,215.333333333333,273,41.3333333333333,84
"48","07",2,145.091803278689,74.8607974218723,99,131,203.333333333333,298,46.6666666666667,71
"48","08",2,127.275204359673,72.6663244602243,90,184,244.666666666667,346,47,85
"48","09",2,86.700575815739,51.6733615855802,63,120,173.666666666667,239,27.3333333333333,51
"48","10",2,88.9697624190065,48.9095439897002,69,108,154.333333333333,199,30,49
"48","11",2,51.1890756302521,29.3331622301122,31,53,79.3333333333333,131,6.66666666666667,15
"48","12",2,108.648522550544,52.6386892684642,73,134,214.333333333333,319,34.3333333333333,72
"48","13",2,106.849315068493,50.3678345472282,65,128,194.666666666667,320,31.3333333333333,74
"48","14",2,82.6601941747573,42.7497433451682,44,91,137.333333333333,258,35.3333333333333,69
"48","15",2,122.305900621118,66.4025068643442,89,153,214.666666666667,295,29,66
"48","16",2,91.0384615384615,57.0969798259922,75,112,216.666666666667,263,35,73
"48","17",2,102.274015748032,65.2773785369284,66,134,211.666666666667,328,38.6666666666667,82
"48","18",2,154.512129380054,49.5623075088762,68,92,123.666666666667,281,18.6666666666667,80
"48","19",2,59.6819277108434,43.0205980664042,48,70,138.333333333333,172,33.6666666666667,35
"48","20",2,100.028169014084,41.4859257492882,53,89,142,268,34.3333333333333,103
"48","21",2,204.290657439446,150.894956429325,160,294,385.333333333333,492,103,150
"48","22",2,63.7520661157025,53.7844156622843,58,52,121,133,26.3333333333333,27
"48","23",2,158.69387755102,69.3261251047562,96,166,228.666666666667,378,23,64
"49","01",7,88.9,74,70,127,200,254,40,44
"49","02",9,145.665442587223,99.0549411281236,135,238,365,454,79.3333333333333,114
"49","03",9,161.439785904763,118.789902346735,139,265,422,565,85.6666666666667,169
"49","04",8,89.5988110901263,85.0130997119424,95,160,271.333333333333,295,57.3333333333333,85
"49","05",8,136.772776067173,109.302556772497,129,190,315,385,67.6666666666667,97
"49","06",9,166.12253668201,116.133409963054,164,221,328,383,95,144
"49","07",9,133.6833275814,103.916317167638,122,208,342,432,82,131
"49","08",9,167.980421748663,120.96470843979,159,272,391.666666666667,477,111,168
"49","09",8,167.674714400938,123.182246521386,154,248,439,551,85.6666666666667,110
"49","10",8,110.810910811535,76.3382936188871,96,174,245,326,53.3333333333333,104
"49","11",8,102.107354929962,67.6634875258317,89,146,236.666666666667,313,49.6666666666667,83
"49","12",8,140.008062153149,105.832634335275,134,210,314.666666666667,379,62.3333333333333,91
"49","13",8,65.7309225237797,43.8077707699295,56,74,146.333333333333,198,26.3333333333333,35
"49","14",8,76.8020485172132,64.1935650886096,75,150,245.666666666667,290,40,53
"49","15",8,95.7898780506227,84.5793594072896,87,147,260,330,53.6666666666667,74
"49","16",9,108.80108957642,95.6089916838878,104,185,301,363,67.6666666666667,105
"49","17",9,116.044065347811,89.8439529024989,108,185,300.333333333333,372,61.6666666666667,110
"49","18",9,142.742397386131,104.687460518818,133,224,338.666666666667,419,82.6666666666667,140
"49","19",8,112.980387785503,76.3382936188871,103,180,282.333333333333,357,52.6666666666667,89
"49","20",9,135.772030320785,106.85005747229,123,222,345,439,73,136
"49","21",9,168.335567610859,92.4285263072206,152,235,378.333333333333,483,72,142
"49","22",9,119.077328278152,100.85005747229,123,237,416.666666666667,465,65.6666666666667,152
"50","01",9,149.354771246043,109.163487525832,156,222,328,362,93.3333333333333,146
"50","02",9,203.408342743822,163.519204281734,211,290,419.333333333333,466,141.333333333333,198
"50","03",9,180.652096716709,136.603332400276,172,286,390.666666666667,473,129.666666666667,186
"50","04",9,167.826760398716,115.958603869998,144,239,338.666666666667,455,87.3333333333333,152
"50","05",9,163.475880383274,154.037072704929,173,269,395.666666666667,431,140.333333333333,183
"50","06",9,138.958410395123,127.627305393262,149,218,333,358,103.333333333333,145
"50","07",9,220.325023838208,163.025308851525,226,315,422.666666666667,475,146.666666666667,209
"50","08",9,188.383506669473,119.633409963054,164,270,375.333333333333,497,94,185
"50","09",9,221.750635887919,176.922867023609,220,305,399.333333333333,464,136.666666666667,237
"50","10",9,157.096450418266,118.265929353748,162,229,350.666666666667,392,90.3333333333333,151
"50","11",9,137.098712256205,114.38623960486,130,197,267.333333333333,325,88.6666666666667,125
"50","12",9,212.391811943679,156.85050275847,206,286,383.666666666667,456,141.666666666667,191
"50","13",9,165.307104909263,115.928526307221,152,222,316.666666666667,397,91.3333333333333,136
"50","14",9,148.144001054153,103.856162042082,138,201,293.333333333333,363,91,136
"50","15",9,176.572335211137,132.434630877012,167,252,350.333333333333,427,113.333333333333,163
"50","16",9,157.698044946012,135.296006916526,154,285,419.333333333333,495,90,169
"50","17",9,137.932083315879,107.952499300207,129,236,325.333333333333,401,78.3333333333333,160
"50","18",9,176.857504047504,133.537072704929,173,231,343.666666666667,405,116.333333333333,152
"50","19",9,210.199104260457,154.483022149165,204,329,426,506,134.333333333333,244
"50","20",9,163.72742005601,117.326084479304,146,229,325.666666666667,421,86.3333333333333,158
"50","21",9,236.99488020577,206.266374639928,245,340,492.333333333333,549,177,236
"50","22",9,177.412056964067,126.000890572359,166,264,412.333333333333,508,101.666666666667,176
"50","23",9,140.614102918763,114.518758995554,128,207,295.333333333333,374,90.6666666666667,145
"50","24",9,182.070281032641,128.765929353748,162,269,362,469,102,172
"50","25",9,120.600102885066,83.0126544257627,113,180,270.666666666667,333,67.6666666666667,110
"50","26",9,164.500273088098,136.633409963054,164,212,347.666666666667,402,92.6666666666667,157
"50","27",9,195.464901895233,167.049281844512,203,282,391,434,149.333333333333,207
"50","28",9,163.671642671382,132.368371181665,168,267,387.333333333333,435,98.6666666666667,167
"50","29",9,198.665511405742,131.211878797984,193,290,418,496,111.333333333333,199
"50","30",9,129.85023137582,118.091123260693,142,212,351,370,90.3333333333333,136
"51","01",3,148.327503227675,117.005497196365,101,138,219,279,70.3333333333333,90
"51","02",3,95.9341935011111,62.2492300355047,59,137,190,268,42.6666666666667,79
"51","03",3,125.910595382,93.373845053257,85,132,200,257,41.3333333333333,51
"51","04",3,150.790335719908,89.915554495729,76,120,208,358,50,80
"51","05",3,139.379589136736,73.7768652272648,76,144,220,350,40.3333333333333,144
"51","06",3,215.476173939909,93.373845053257,113,176,275.666666666667,456,60.6666666666667,243
"51","07",3,124.044086129144,77.8115375443809,78,120,182.666666666667,252,47.6666666666667,84
"51","08",3,121.827085927769,119.887405994305,111,138,222.666666666667,212,56,67
"51","09",3,106.226704448164,91.068318014905,83,140,211.666666666667,235,51.3333333333333,52
"51","10",3,82.0039564483315,77.2351557847929,62,115,190,218,37.3333333333333,61
"51","11",3,97.8641909080579,84.7281186594369,69,120,191,235,47.3333333333333,83
"51","12",3,135.223589343716,112.394443119661,108,180,286.333333333333,311,70,84
"51","13",3,105.132032948852,101.443189687489,76,141,243.333333333333,292,53,57
"51","14",3,179.71806559551,110.665297840897,101,200,275.333333333333,425,60.6666666666667,187
"51","15",3,153.717832806148,148.130112214118,118,190,271.666666666667,307,83.6666666666667,108
"51","16",3,115.236710806213,96.8321356107851,85,135,242.333333333333,285,56.3333333333333,78
"51","17",3,141.160265474382,108.359770802545,101,176,241.666666666667,293,62.3333333333333,87
"51","18",3,129.3475848745,106.054243764193,93,171,276,333,61.3333333333333,86
"51","19",3,93.320821859019,82.9989733806729,72,127,195.666666666667,220,43,58
"51","20",3,99.2428941737092,90.491936255317,84,139,241,247,51.6666666666667,74
"51","21",3,80.755757883898,59.9437029971527,54,101,160.333333333333,208,36,40
"51","22",3,133.789954811071,112.970824879249,101,155,243.666666666667,280,66.3333333333333,72
"51","23",3,101.319817003163,81.2698281019089,80,131,199.333333333333,219,48.3333333333333,62
"51","24",3,97.3288049993662,88.762790976553,74,180,250.666666666667,286,51.3333333333333,65
"51","25",3,125.619952569936,88.186409216965,89,170,270.333333333333,331,52,86
"51","26",3,122.953160698321,108.936152562133,101,153,232,245,63.3333333333333,82
"51","27",3,107.521397334054,89.915554495729,78,112,190.666666666667,228,42.6666666666667,53
"51","28",3,111.240924185335,93.373845053257,81,164,254.333333333333,303,58,91
"52","01",4,129.093306576266,92.797463293669,90,128,189.666666666667,236,58,87
"52","02",4,230.978377450608,163.116037963406,166,219,312.333333333333,377,129,164
"52","03",4,75.2686768403161,48.4160678053925,50,18,113.333333333333,148,35.3333333333333,18
"52","04",4,125.085716958137,58.2145577183886,63,91,123.666666666667,213,51.3333333333333,83
"52","05",4,248.489035924875,163.692419722994,166,208,345,448,116,143
"52","06",4,207.632120598253,141.213531099062,146,216,291,359,93.3333333333333,147
"52","07",4,225.630586586657,119.311024234717,118,189,252,418,101.333333333333,114
"52","08",4,237.446570398157,202.30999761539,230,239,338.333333333333,303,96.6666666666667,190
"52","09",4,167.425241245782,94.526608572433,99,199,288.333333333333,423,54.3333333333333,147
"52","10",4,249.988635816604,183.289399548986,203,240,317.333333333333,339,153.333333333333,173
"52","11",4,224.081981155419,146.977348694942,149,204,332.666666666667,434,91.6666666666667,136
"52","12",4,271.716841138142,178.101963712694,168,212,330,463,90.6666666666667,148
"52","13",4,236.347426619264,186.171308346926,175,255,373,437,119.666666666667,181
"52","14",4,224.500695359528,175.796436674342,171,218,324,369,121.333333333333,148
"52","15",4,258.58173882531,232.281849113967,219,284,398.333333333333,408,138.333333333333,192
"52","16",4,207.067918198143,174.643673155166,175,288,416,427,123.333333333333,174
"52","17",4,206.095423766198,146.400966935354,147,208,333,405,88.6666666666667,132
"52","18",4,172.914527876402,135.449713503181,125,227,328.333333333333,394,97.3333333333333,152
"52","19",4,214.256819541396,177.525581953106,174,230,352,376,102.333333333333,159
"52","20",4,189.568334899639,150.43563925247,140,229,307.333333333333,361,99.6666666666667,149
"52","21",4,163.210971429691,118.734642475129,113,184,283.333333333333,355,72.6666666666667,95
"52","22",4,169.845039215874,114.699970158013,100,212,281.666666666667,415,61.6666666666667,115
"52","23",4,174.221397676563,141.213531099062,129,248,316.666666666667,371,82.6666666666667,111
"52","24",4,190.36771166524,134.873331743593,139,239,335,398,63.3333333333333,118
"52","25",4,239.111186339854,172.338146116814,172,285,403,486,93,180
"52","26",4,206.021069052235,155.623075088762,152,272,371.666666666667,437,86.6666666666667,158
"52","27",4,241.587141312951,182.713017789398,179,277,390.333333333333,457,103.666666666667,152
"52","28",4,113.502557347602,87.610027457377,78,116,189.333333333333,239,46.6666666666667,63
"53","01",9,71.5693010460768,51.0906779745133,59,87,201.666666666667,282,35.6666666666667,57
"53","02",9,89.289858217394,49.9943407163882,68,118,219.333333333333,332,31,60
"53","03",9,85.0090835980104,58.9581585838188,61,106,216,347,45.6666666666667,46
"53","04",9,89.1765396214761,51.4642631536103,76,139,247.666666666667,335,40.3333333333333,74
"53","05",9,76.9339884578951,56.789457060555,56,113,233,369,36.3333333333333,68
"53","06",9,70.58286480792,42.5906779745133,59,108,194.333333333333,268,30,46
"53","07",9,61.1873225522906,33.7833524907635,41,102,188.333333333333,324,25.6666666666667,45
"53","08",9,62.8243524512192,40.5845734047218,44,68,123.333333333333,203,30.3333333333333,46
"53","09",9,51.4933269338116,37.2833524907635,41,68,143.666666666667,208,26,35
"53","10",9,59.2178272541023,36.8195346233328,48,66,141.333333333333,201,28.3333333333333,42
"53","11",9,72.3049067125013,50.0606004117354,67,106,181.666666666667,226,44.3333333333333,59
"53","12",9,87.2144952280193,58.4642631536103,76,138,265.333333333333,351,51,84
